id,ad_content
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a12,"1. n e ig wegen Bezahlung der Competenzen. Die für die 2te Hälfte 1833. verfallenen Besoldungen der Herren Kirchenund Schul-Beamten, und zwar die Naturalien zu Fr. 16pr. 1 Sack Kernen u. Fr. 24pr. 1 Saum Wein, können Montags den 20. des laufenden Monats im Steinenkloster bezogen werden. Wobey jedoch zu bemerken ist, daß die im nunmehrigen Kant. Basel Landtheil angestellt gewesenen Hrrn. Geistlichen, so wie auch die Schullehrer und untern Kirchen-Beamten aus demselben, welche ihre Besoldungen pr. die erste Hälfte bezogen, einstweilen für die Monate Juli u. August 1/34 ihres halbjährigen frühern Einkommens, die Emeriti aber ihre volle Pension zu beziehen haben. Basel, den 16. Januar 1834. 7. Verwaltung des Kirchenu. Schulguts."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a13,"12. Frau Holzach-Schaub, Lehrerin an der Nähschule löbl. Gesellschaft des Guten und Gemeinnützigen, hat die Ehre ihren geehrten Kunden und E. E. Publikum überhaupt anzuzeigen, daß sie nicht mehr bey Herrn Stupanus, Buchbinder am Herbergsberg, sondern nunmehr in der ehemals Wäffter'schen Behausung No. 532 am Imbergäßlein wohnt. Sie empfiehlt sich in allen Näharbeiten und verspricht saubere, prompte und bilige Bedienung."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a2,"4. Bey Salathe, in No. 1009. AeschenVorstadt, ist noch immer frisch eingemachtes Sauerkraut u. Rüben zu haben."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a3,"3. Unterzeichneter giebt sich die Ehre E. E. Publikum anzuzeigen, daß er wieder eine frische Parthie ostindische, in England gedruckte Foulards erhalten hat, die à Btz. 4550 pr. Mouchoir erlassen werden können, und mit einiger Preis-Erleichterung, wenn mehrere ganze Stücke zusammen genommen werden; so wie auch ein schönes Sortiment Schals Thybet in verschiedenen Größen, Fichus Chally à Btz. 20. und Satins unis & imprimés à Btz. 20-50.  Er empfiehlt sich dafür, wie für seinübrigen Artikel als Gros le Paris 1 1/2 Stab breit, Gros de Naples, Poult de soie, Levantine, Marceline, 1u. Halbseiden-Stoffen, zu geneigtem Zuspruch, beste Bedienung versichernd. Brenner-"
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a4,"18. Da ich durch Umstände genöthiget einige Zeit meinen Beruf nicht gehörig betreiben konnte, nun aber meine ehemalige Werkstätte wieder bezogen habe, so bitte hiemit E. E. Publikum wie meine frühern E. Kunden höflichst, mich mit ihrem Zutrauen wieder zu beehren; ich werde mich bestreben, dieselben auf das Beßte und Billigste zu bedienen. Lukas Speyr, Schlosser, No. 296 an der Webergasse"
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a5,"19. In No. 1190. obere Freyenstraße, ist zu erfragen, bey wem, um billigen Zins, auf eine Reise für längere Zeit ein vertrautes und gutes Pferd mit oder ohne Gefährt zu haben ist."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a6,"20. In St. Peters Gemeinde wünscht Jemand Mithalter zum Moniteur du Commerce zu werden, um dieses Blatt den folgenden Tag abholen und behalten zu dür en."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a7,"21. Dürtemb. Credit.Perein. Bey der aus Auftrag der Direction des Würtemb. Credit-Vereins am 1. dieses unter notar. Beistand stattgehabten neuen Verloosung, sind folgende Nummern zur 1/4jährigen Aufkündung bezeichnet worden; als: La. 42 Obligationen à fl 1000. à 4 1/2 %. N.. 35. 37. 43. 47. o5. 69. 99. 103. 107. 109. 117. 119. 123. 129. 130. 131. 135. 140. 148. 151. 153. 175. 180. 181. 204. 205. 206. 213. 215. 224. 247. 269. 283. 287. 324. 327. 338. 346. 347. 351. 361. 371. La. 13 Obligationen à fl 500. à 4 1/2 %. N. 11. 57. 58. 61. 69. 73. 81. 94. 95. 102. 106. 118. 121. L2. 15 Obligationen à fl 100. à 4 1/2 %. N. 14. 22. 28. 30. 31. 52. 53. 57. 62. 63. 118. 120. 121. 132. 144. La. 1Obligation à fl 1000. N. 98. à 4 %. L2. 4 Obligationen à fl 100. à 4 %. N. 10. 12. 15. 24. Die resp. Inhaber dieser Obligationen belieben hievon Vormerkung zu nehmen, um deren Betrag samt Zinsen am 1. Aprill nächstkünftig bey uns beheben zu lassen. Basel am 9. Jan. 1834. Ehinger & Comp."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a8,"1. Mittwochs den 22. Jenner 1834 und folgende Tage werden auf E. E. Zunft zu Schmieden zur gewöhnl. Gantzeit aller Sorten Spezerey-Waaren, HandelsUstensiles, wie solche in einem SpezereyLaden gebraucht werden, namentlich zwei große in gutem Stand befindliche Waaren-Waagen, 1 Waarenwägelein, großes und kleines Gewicht. Sodann: allerhand Hausrath, Bettwerk, Leinenzeug, Hölzenwerk, erdenes u. anderes Geschirr, wie auch Mannsu. Weiberkleider. gerichtlich aufgerufen u. gegen baare Bezahlung dem Meistbietenden überlassen werden. Gerichtschreiberey Ba el."
bfb0abe4-4773-54a2-af6d-3d2d411df26b/a9,"Freywillige Versteigerung. 2. Montags den 3. Februar nächstkünftig soll das vor dem Riehenthor am Teich gelegene Landgut, mit No. 15 und 16 bezeichnet, freywillig und öffentlich aufgerufen, versteigert und dem Meistbietenden überlassen werden. Dieses Gut besteht in zwey Wohnhäusern, einem Gebäude, das zur Amlung-Fabrikation eingerichtet ist, einer Stallung, Waschund Badhaus, ferner einem wohlunterhaltenen Garten mit schönen Obstbäumen und einem Kabinet. Im Vordergrunde befinden sich verschiedene mit erwachsenen schattigen Bäumen besetzte Plätze und An. lagen, alles zusammen circa 2 Jucharten haltend. Die Lage nächst der kleinen Stadt am fließenden Wasser macht dasselbe zu einem sehr empfehlenswerthen Aufenthalt, so wie es sich auch zu einem Gewerbe eignen könnte. Allfallsige Liebhaber sind ersucht, sich auf dem Gute selbst zu melden. Mit der Steigerung wird präzis 2 Uhr des Nachmittags auf dem Gut angefangen."
075417d4-07af-5173-86f2-7d100162c0eb/a0,"56. Die Behausung von Herrn Heinrich Bruckner Sohn, der Schmieden-Zunft gegenüber, steht aus freyer Hand zu verkaufen u, kann täglich besichtigt werden; nähere Auskunft ertheilt Notar Dietz-"
075417d4-07af-5173-86f2-7d100162c0eb/a1,"56. Etliche Deckbetten und Bettladen, eien."
075417d4-07af-5173-86f2-7d100162c0eb/a10,"33. Ein zweyspänniger, so viel als neuer Reisewagen, um sehr billigen Preis, in No. 318. Spahlenvorstadt."
075417d4-07af-5173-86f2-7d100162c0eb/a11,"32. Eine tannene Commode, beschlagen, mit 3 Schuhladen, so viel als neu."
075417d4-07af-5173-86f2-7d100162c0eb/a12,"31. Zugehörde zu einem Ziehbrunnen, bestehend in dem Kängel, Lappen, Kammen, nebst Schrauben und Mutter, alles zu erfragen in No. 1737 von Eisen"
075417d4-07af-5173-86f2-7d100162c0eb/a13,"51. Guter Schlehenwein à 6 und 8 Btz. die alte Maas, wie auch guter rother und weißer Weinessig à 2 bis 4 Btz. bey Nörbel-Küfer, No. 664 an der Gerbergasse."
075417d4-07af-5173-86f2-7d100162c0eb/a14,"50. Guter alter Emmenthaler Käs zu 31/ bis 5 Btz. das W; weiße Marseillaner Seife, Tafelnweise à 38 Rp. per lb; in orsteinen."
075417d4-07af-5173-86f2-7d100162c0eb/a15,"49. Zwey ganz neue Bettdecken, von gutem Stoff, solider und gustöser Arbeit, welche wegen unvorbergesehenen Umständen ganz nie gebraucht wurden, sind im Berichthaus einzusehen, und daselbst das zu vernehmen. stähere"
075417d4-07af-5173-86f2-7d100162c0eb/a16,"48. Ganz frische holländische Häringe und Stockfische, bey Bernhard Matzinger Vater, in der Aeschen. Vorstadt, und Bernhard Matzinger Sohn, an der Hutgasse."
075417d4-07af-5173-86f2-7d100162c0eb/a17,"30. Bey J. J. Eckenstein, No. 1190 an der Freyenstraße, ist wie immer von den beliebten gerönnelten gelben Erbsen (Mues) zu haben; auch sind bey ihm frische volle Diepper Häringe angelangt, à 1 Btz. das Stück, und à 10 Btz. das Dutzend."
075417d4-07af-5173-86f2-7d100162c0eb/a18,"38. Gros Linon, leinenes Gewebe, BastPlatten und Bastrollen, Sparterie und laquirtes Leder."
075417d4-07af-5173-86f2-7d100162c0eb/a19,"30. Joseph Burckhardt, am Urbanusbrunnen, hat die Ehre einem hochgeehrtesten Publikum die Anzeige zu machen, daß sein Waarenlager in nachstehenden Artikeln durch frische Sendungen verstärkt worden ist: Ceintures-Chätelaines, von Btz. 42 bio auf Rthlr. 3 1/2. Wattirte Schlafröcke für Herren und Frauenzimmer, von Rthlr. 2. 30 Btz bis auf Rthlr. 5 1/2. Gesteppte wattirte Idienne-Betider. ken, von Rthlr. 3. 10 Btz. bis Rthlr. 5. Mollene Bettdecken, v. Rthlr. 2. 20 Btz. bis auf Rthlr. 3. 35 Btz. Baumwollene Bettdecken, zu Rthlr. 2. 35 Btz."
075417d4-07af-5173-86f2-7d100162c0eb/a2,54. Auf der Paravieinischen Säge beym Steinenthor sind eichene und tannene Sägspähne zu sehr biligem Preis zu
075417d4-07af-5173-86f2-7d100162c0eb/a20,"29. Ein noch in gutem Stand befindliches Kinderbettlädlein, um billigen Preis in No. 1737."
075417d4-07af-5173-86f2-7d100162c0eb/a21,"28. Eine Siegelpresse, ein Zwischenofen und ein kupfernes Schifflein."
075417d4-07af-5173-86f2-7d100162c0eb/a22,"27. Eine noch in gutem Stand sich befin. dende Knabentrommel, so wie auch ein Paar Knaben-Epaulettes; in No. 1433 an der Freyenstraße."
075417d4-07af-5173-86f2-7d100162c0eb/a23,26. Frisch geleerte und gut conditionirte in-Pièces u. Feuillettes. Burgunder
075417d4-07af-5173-86f2-7d100162c0eb/a24,"47. o i ä t. Die Gnädigen Herren und Obern, u. Franz Herger, Landmann von Uri. Von ein Paar Freunden der Gerechtigkeit. Mit Hergers Porträt, br. 8 kr. In der Holdenecker'schen Leihbibliothek"
075417d4-07af-5173-86f2-7d100162c0eb/a25,46. Große buchene und auch tannene Wellen; in No. 925 bey St. Elisabethen.
075417d4-07af-5173-86f2-7d100162c0eb/a26,45. Bey H. Iselin-Reichenstein in KleinBasel ist ein Stock chone
075417d4-07af-5173-86f2-7d100162c0eb/a27,"44. 100 bis 200 reinliche Burgunder Bouteillen, à 1 Btz. das Stück."
075417d4-07af-5173-86f2-7d100162c0eb/a28,"43. Zwey neue und 2 halbneue ovale Stücklein von 4 bis 7 Saum, und ein altes Faß von 26 Saum, noch sehr gut, um billigen Preis; bey"
075417d4-07af-5173-86f2-7d100162c0eb/a29,"37. Unterzeichneter giebt sich die Ehre E. E. Püblikum anzuzeigen, daß er wieder eine frische Parthie ostindische, in England gedruckte Foulards erhalten hat, die à Btz. 4550 pr. Mouchoir erlassen werden können, und mit einiger Preis-Erleichterung, wenn mehrere ganze Stücke zusammen genommen werden; so wie auch ein schönes Sortiment Schals Thybet in verschiedenen Größen, Fichus Chally à Btz. 20. Ridicules deSatins unis & imprimà Btz. 20-50.  Er empfiehlt sich dafürso wie für seine übrigen Artikel als Gros de Paris 1 1/2 Stab breit, Gros de Naples, Poult de soie, Levantine, Marceline. 1. Halbseiden-Stoffen, zu geneigtem Zuspruch, beste Bedienung versichernd. Brenner-Guéntard."
075417d4-07af-5173-86f2-7d100162c0eb/a3,"53. Eine Wälder-Uhr mit messingenem Werk, ein Paar gemalte Canevas, eine Beizebütte, und ein nußbaumener Zusammenlegtisch; in No. 100 beym Urnusrunne"
075417d4-07af-5173-86f2-7d100162c0eb/a30,"36. Englische Nadeln, sortirt in BriefTäschchen, wobey Schnür-Stopf-Stick. und Crochet-Nadeln, das Hundert à Btz. 10, auch in Etuis zu 50 Stück à Btz. 6, bey J. B. Matzinger, No. 1028 in der AeschenVorstadt."
075417d4-07af-5173-86f2-7d100162c0eb/a31,"25. J. J. Hindenlang, No. 1160 an der Gerbergasse, hat noch eine Parthie gefärbte Mousseline für Futter in Frauen. zimmer-Kleider, wovon er den Stab à Btz. 4 1/2 und Stückweise à Btz. 4 erläßt, um damit auf zuräumen."
075417d4-07af-5173-86f2-7d100162c0eb/a32,"24. Circa 6 Saum ächter 1753r Weiler Wein, zusammen genommen à Ld'or 7 1/2 per Saum, oder Saumweise à Ld'or 8; in No. 400 kl. Basel. Ferner ebendaselbst ein guter solider Stutzer, um bilsen Preis. li"
075417d4-07af-5173-86f2-7d100162c0eb/a33,"23. Eine nußbaumene Kinderbettlade mit Schwingen, u. ein Korbwagen mit Platz für 4 Kinder."
075417d4-07af-5173-86f2-7d100162c0eb/a4,"52. Bey Unterzeichnetem sind so eben angelangt und in schöner Auswahl zu haben: Cols oder Herren-Cravattes; es zeichnen sich darunter besonders aus in Gros de Naples moiré und Gros de Naples unis, nach bestem Geschmack verfertiget, und in billigen Preisen; womit er sich nebst vielen andern Artikeln bestens empfiehlt. Friedr. Maring, No 380 kl. Basel."
075417d4-07af-5173-86f2-7d100162c0eb/a5,"42. In No. 777 auf dem hintern Bach sind verschiedene Mannskleider, Hemden, Strümpfe und Nastücher, alles in sehr gutem Zustand, nebst noch einigen andern Gegenständen, zu haben."
075417d4-07af-5173-86f2-7d100162c0eb/a6,"11. Es wird wegen eingetretenen wichtigen Veränderungen der Familienverhältnisse auf Seite des Eigenthümers, aus freyer Hand zum Kauf angetragen: Ein geräumiges großes, an einer Kreuzstraßein der östlichen Schweiz drey Stunden von St. Gallen in einer der reizendsten und angenehmsten Gegenden stehendes Wirthshaus, mit doppelter Scheuer und Bestallung, großen Gärten und zwey Brunnen, wozu eine stark betriebene Bäckerey und Metzg gehören: – ferner 23 Jucharten wohlkultivirtes, mit vielen schönen Obstbäumen besetztes, Zehndund Bodenzinsfreyes Wiesenund Ackerland. Man wendet sich um nähere Auskunft über die Lokalität und Kaufsbedinge entweder an die Redaktion dieses Blattes, oder an Hrn.  Mechanikus Schlegel im Dorfe Schinznacht."
075417d4-07af-5173-86f2-7d100162c0eb/a7,"40. Guter Mattengrund ist bey Rudolf Bießinger, zum Wildenmann in Binzu haben. en, nit"
075417d4-07af-5173-86f2-7d100162c0eb/a8,"35. Eine kleine Parthie mittelfeines Garn von grauer Reisten, zu 10 Btz. das W, wenn etwas zusammen genommen wird; im Frieden."
075417d4-07af-5173-86f2-7d100162c0eb/a9,"34. In No. 268 auf St. Peters Schanze ist zu haben: Ein halbes Dutzend nußbaumene Sessel, ein nußbaumenes Kinderbettlädlein, Kassetchen und Bauhölzchen zur Unterhaltung für Knaben; alles um billigen Preis."
0a34b7bc-e493-56d4-92d7-8717ef996762/a1,"25. Geschäfts-Antrag. Zu einem bereits begonnenen vortheilhaften Fabrikations-Geschäft, mit Handlung verbunden, wird ein Associé oder Theilnehmer mit einigem Fond gesucht. Dießfallsige Anträge beliebe man unter Adresse F 8. in No. 1423 an der obern Freyenstraße franko abzugeben."
0a34b7bc-e493-56d4-92d7-8717ef996762/a10,"Bekanntmachung. 15. Die Gemeinde Prattelen wird künftigen Dienstag den 28. Jenner ungefähr 100 Stück eichene Plütschi von 1 bis 3 Schuh dick, u. von 5 bis 35 Schuh lang, öffentlich verganten lassen, wozu sämtl. Liebhaber eingeladen sind, dieser Gant beyzuwohnen. Prattelen den 21. Jenner 1834. Stingely, Präsident."
0a34b7bc-e493-56d4-92d7-8717ef996762/a11,"14. Bey Unterzeichnetem ist ein Verzeichniß einträglicher Landgüter in BaselLandschaft, einiger sehr betriebsamen Wirthschaften, wie auch eines Gewerbs mit 4 Rädern (bestehend in Mühle mit 3 Mahlgängen, Oely und Reiby, jederzeit mit hinlänglichem Wasser versehen) einzusehen, welche um moderaten Preis zu verkaufen sind, und worüber mehrere Auskunft ertheilt Müller-von Brunn, in No. 540 am Imbergäßlein."
0a34b7bc-e493-56d4-92d7-8717ef996762/a12,"21. Die unterzeichnete Commission, in der Absicht das Publikum des Genusses unseres neuen Schauspielhauses recht hald theilhaftig zu machen wünscht die zur Ausstattung der Bühne nöthigen Möbeln und Geräthschaften so schnell und so billig als möglich an sich zu bringen. Gegenstände dieser Art sind: moderne und altfränkische, vorzüglich gothische Sessel, Lehnstühle, Sofas, Kanapes, Fautenils, Tische, Bestecke, Teller, Tassen, Humpen, Becher Spiegel, Lichtstöcke u. s. w. Da noch in mänchem Hause solche Geräthschaften vorhanden sind, welche für den heutzutägigen Gebrauch nicht mehr passen, so ergeht hiemit das Ansuchen an diejenigen Eigenthümer, welche Willens sind sich derselben zum Besten des Theaters zu entledigen, entweder die zu verkaufenden Gegenstände mit Beisetzung des Preises und des Namens des Eigenthümers zu Abwart Häring im Schauhause neben dem Ballenhaus zu senden, oder ein Verzeichniß davon einzugeben. Geschenke werden mit Dank angenommen werden. Die Commission zu Erbauung des neuen Theaters."
0a34b7bc-e493-56d4-92d7-8717ef996762/a13,"26. Unterzeichnete macht C. E. Publikum die Anzeige, daß sie ihre Wohnung verändert hat und nun in dem Garten des Herrn Haas bey St. Leonhard wohnt, wo sie sich zu fernerm Wohlwollen höflichst empfiehlt, sowohl im Fleckenausputzen als auch allen Seidenstoff zu waschen und zu appretiren; auch hat sie eine neue Erfindung gemacht: das gefleckte Tuch in Zeit von 24 Stunden sauber wieder herzustellen."
0a34b7bc-e493-56d4-92d7-8717ef996762/a2,"24. Ein evangelischer Geistlicher des Badischen Oberlandes, zugleich Lehrer einer lateinischen Schule, wünscht 2-3 Knaben von 9-14 Jahren, aus guten Familien, zur Erziehung und zum Unterricht in Kost und Logis zu nehmen; tern, welche im Fall sind, von diesem Anerbieten Gebrauch machen zu wollen, werden von dem Unterzeichneten nähere Hoyer, Auskunft erhalten."
0a34b7bc-e493-56d4-92d7-8717ef996762/a3,"23. Mittwochs den 8. dies hat Jemand einen blauen tüchenen Mantel an der TanzParthie zum Bären mitgenommen; dem Eigenthümer ist dafür ein geringerer geblieben. Man ersucht um Austausch in No 447 zum Meerwunder, damit jeder das Seine erhalte."
0a34b7bc-e493-56d4-92d7-8717ef996762/a4,"20. Die Gesellschaft zur Verbreitung der Heiligen Schrift wird sich am Mittwoch den 29. Januar im Wohnhause No. 91, so es Gott will, versammeln."
0a34b7bc-e493-56d4-92d7-8717ef996762/a5,"Versteigerung. 17. Die zur Gantmasse des verstorbenen Handelsmanns Strohmeyer von hier ge hörigen Gebäulichkeiten, bestehend in a) einer an der Baseler Landstraße dahier stehenden zweystöckigten, massiv aus Stein gebauten, zur Führung einer Handlung gut eingerichteten Behausung mit 1 Viertel 19 Ruthen Krautgarten, angeschlagen zu 4500 fl. b) einer  hinter obigem Haus stehenden zweystöckigten  ebenfalls aus Stein gebauten Behausung, nebst SeifensiedereyEinrichtung, angeschlagen zu 2000 fl. werden Donnerstags den 30. d. M. Vormittags 9 Uhr auf dem Rathhause dahier, einer zweyten Versteigerung ausgesetzt, wobey der endliche Zuschlag um das sich ergebende höchste Gebot erfolgt, auch wenn solches unter dem Schätzungspreis bleiben würde. – Fremde Steigerungs-Liebhaber, haben sich mit legalen Vermögensund Bürgschafts-Scheinen zu versehen. Lörrach den 15. Jenner 1834. Großh. Bad. Bezirks-Amt. De r r."
0a34b7bc-e493-56d4-92d7-8717ef996762/a6,"22. Ein hier noch wenig bekanntes Geschäftdas bey fleißigem und exaktem Betrieb einen ordentlichen Gewinn darbietet, steht da dessen Besitzer solches nicht selbst prositiren kann an einen rechtschaffenen hier wohnhaften Mann, entweder zu verkaufen, oder unter annehmbaren Bedingungen zu verleihen. Darauf reflektirende Personen sind ersucht, ihre respect. Ramen und Wohnung versiegelt unter der Aufschrift V. in No. 221 an der Greiffengas"
0a34b7bc-e493-56d4-92d7-8717ef996762/a7,"19. n e ig wegen Versteigerung von Holz und Wellen. Montags den 3. Februar nächsthin, Morgens um 10 Uthr, werden im Mayenbühl bey Riehen 100 Klafter Buchenholz und 20000 dito Wellen öffentlich versteigert werden. Den 22. Januar 1834. Aus Auftrag der Landu. Wald-Inspektion: Kanzley der Stadt Basel."
0a34b7bc-e493-56d4-92d7-8717ef996762/a8,"18. Publikation wegen Zinsentrichtung vom hiesigen Staatsanlehn. d. d. 1. Februar 1832. Sämmtliche Inhaber, hiesiger Staats-Obligationen vom 1. Februar 1832. werden hiemit eingeladen, den mit 1. Februar 1834. fälligen Zins, Samstags den 1. Februar, Morgens von 9 bis 12, und Nachmittags von 2 bis 4 Uhr, im Erdgeschoß des Rathhauses, gegen Vorweisung der betreffenden Titel, beziehen zu lassen. Basel, den 20. Januar 1834. Namens der Staats-Cassa-Verwaltung, das Secretariat."
